x,y
3.040000000000000036e+00,1.143570473143090543e-01
3.046666666666666856e+00,1.167890701678736681e-01
3.053333333333333677e+00,1.201927638981693663e-01
3.060000000000000053e+00,1.228777739949052095e-01
3.066666666666666874e+00,1.253566073693371530e-01
3.073333333333333695e+00,1.280986515013926019e-01
3.080000000000000071e+00,1.304404532695389862e-01
3.086666666666666892e+00,1.324295971821365103e-01
3.093333333333333712e+00,1.347254668004085609e-01
3.100000000000000089e+00,1.367142520677888107e-01
3.106666666666666909e+00,1.383893176892948829e-01
3.113333333333333730e+00,1.399412271032611510e-01
3.120000000000000107e+00,1.415091418632928588e-01
3.126666666666666927e+00,1.432763350619620790e-01
3.133333333333333748e+00,1.444554803524168707e-01
3.140000000000000124e+00,1.458874864036463770e-01
3.146666666666666945e+00,1.474119039938978082e-01
3.153333333333333321e+00,1.501870837878082066e-01
3.160000000000000142e+00,1.512835320793591565e-01
3.166666666666666963e+00,1.524743738382290381e-01
3.173333333333333339e+00,1.534965024870760530e-01
3.180000000000000160e+00,1.542987689275482910e-01
3.186666666666666980e+00,1.548636078452019782e-01
3.193333333333333357e+00,1.551967172030154773e-01
3.200000000000000178e+00,1.552606372510202670e-01
3.206666666666666998e+00,1.551076011126911736e-01
3.213333333333333375e+00,1.547049301120145270e-01
3.220000000000000195e+00,1.539387703867919344e-01
3.226666666666667016e+00,1.527855098543674239e-01
3.233333333333333393e+00,1.512692620818528177e-01
3.240000000000000213e+00,1.494685535263256260e-01
3.246666666666667034e+00,1.475038500802061114e-01
3.253333333333333410e+00,1.455049373261958490e-01
3.260000000000000231e+00,1.434840527779774888e-01
3.266666666666667052e+00,1.414727787794954617e-01
3.273333333333333428e+00,1.394982047916594747e-01
3.280000000000000249e+00,1.375452655974822858e-01
3.286666666666667069e+00,1.326587844223964252e-01
3.293333333333333446e+00,1.267802596886054289e-01
3.300000000000000266e+00,1.158894969957360854e-01
3.306666666666667087e+00,1.095304212726536386e-01
3.313333333333333464e+00,1.008854470309502038e-01
3.320000000000000284e+00,9.266641230251332351e-02
3.326666666666666661e+00,8.485476212117547268e-02
