x,y
3.541666666666666852e-01,8.575549077795579676e-04
3.550000000000000377e-01,8.594175991933930515e-04
3.558333333333333348e-01,8.634296199679489161e-04
3.566666666666666874e-01,8.688719665644406911e-04
3.575000000000000400e-01,8.748639003371080653e-04
3.583333333333333370e-01,8.818939460782525448e-04
3.591666666666666896e-01,8.894737292909767837e-04
3.600000000000000422e-01,8.972657783667984874e-04
3.608333333333333393e-01,9.062409199153218659e-04
3.616666666666666918e-01,9.141109619179494696e-04
3.625000000000000444e-01,9.205087544847526723e-04
3.633333333333333415e-01,9.256598045419702717e-04
3.641666666666666941e-01,9.291477280806743769e-04
3.650000000000000466e-01,9.329851850354100619e-04
3.658333333333333437e-01,9.391544105484956858e-04
3.666666666666666963e-01,9.418069405966265212e-04
3.675000000000000488e-01,9.436746000492451329e-04
3.683333333333333459e-01,9.450632826822728816e-04
3.691666666666666985e-01,9.474488794134457506e-04
3.700000000000000511e-01,9.514657820701440767e-04
3.708333333333333481e-01,9.534982625209515892e-04
3.716666666666667007e-01,9.533342976050669096e-04
3.724999999999999978e-01,9.584660858650149084e-04
3.733333333333333504e-01,9.654254074041108882e-04
3.741666666666667029e-01,9.731930872961567580e-04
3.750000000000000000e-01,9.816130114078762663e-04
3.758333333333333526e-01,9.876533391486228258e-04
3.766666666666667052e-01,9.937769323155880470e-04
3.775000000000000022e-01,4.742877942558419713e-04
3.783333333333333548e-01,2.692256342519643150e-04
3.791666666666667074e-01,1.193993035777473830e-03
3.800000000000000044e-01,1.961101142572180440e-03
3.808333333333333570e-01,2.549739111402069946e-03
3.816666666666667096e-01,2.970901788771221266e-03
3.825000000000000067e-01,3.237617298540053715e-03
3.833333333333333592e-01,3.722156104305425310e-03
3.841666666666667118e-01,4.258731355602092886e-03
3.850000000000000089e-01,4.652048400868234214e-03
3.858333333333333615e-01,4.893105035040585908e-03
3.866666666666667140e-01,4.998203688755874924e-03
3.875000000000000111e-01,4.979221317545467172e-03
3.883333333333333637e-01,5.349848020817370327e-03
3.891666666666667163e-01,5.687730635894934147e-03
